circuit,factory,layer_count,allocator,msf_coeff,msf_prep_time,routing_algo,routing_option,total_code_beat,circuit_volume
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.001,2,Double,No_MP,750,162971
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.001,2,Double,No_Kink,1740,471049
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.001,2,Double,Yes_Kink,1741,484454
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.001,2,Proj.,No_MSF,390,115500
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.001,2,Proj.,No_Top,1740,225000
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.001,2,Proj.,No_MP,567,301943
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.001,2,Proj.,No_Kink,1913,1145452
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.001,2,Proj.,Yes_Kink,1931,1142788
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.01,2,Single,No_MSF,211,295168
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.01,2,Single,No_Top,211,289056
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.01,2,Single,No_MP,213,441802
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.01,2,Single,No_Kink,229,567112
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.01,2,Double,No_MSF,177,250560
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.01,2,Double,No_Top,177,244448
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.01,2,Double,No_MP,181,399482
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.01,2,Double,No_Kink,190,554619
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.01,2,Double,Yes_Kink,198,588905
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.01,2,Proj.,No_MSF,108,160032
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.01,2,Proj.,No_Top,123,173600
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.01,2,Proj.,No_MP,131,588385
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.01,2,Proj.,No_Kink,164,760312
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.01,2,Proj.,Yes_Kink,170,787739
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,1.0,8,Single,No_MSF,211,331840
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,1.0,8,Single,No_Top,383,551392
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,1.0,8,Single,No_MP,224,516348
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,1.0,8,Single,No_Kink,394,949250
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,1.0,8,Double,No_MSF,177,287232
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,1.0,8,Double,No_Top,374,539584
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,1.0,8,Double,No_MP,185,468801
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,1.0,8,Double,No_Kink,375,1009832
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,1.0,8,Double,Yes_Kink,377,1008621
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,1.0,8,Proj.,No_MSF,108,196704
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,1.0,8,Proj.,No_Top,369,533024
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,1.0,8,Proj.,No_MP,138,624886
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,1.0,8,Proj.,No_Kink,387,1719620
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,1.0,8,Proj.,Yes_Kink,380,1704056
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,1,SA,0.1,2,Single,No_MSF,756,152100
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,1,SA,0.1,2,Single,No_Top,1742,225200
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,1,SA,0.1,2,Single,No_MP,760,164896
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,1,SA,0.1,2,Single,No_Kink,1785,479248
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,1,SA,0.1,2,Double,No_MSF,749,151400
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,1,SA,0.1,2,Double,No_Top,1740,225000
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,1,SA,0.1,2,Double,No_MP,749,165357
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,1,SA,0.1,2,Double,No_Kink,1757,541907
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,1,SA,0.1,2,Double,Yes_Kink,1781,554894
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,1,SA,0.1,2,Proj.,No_MSF,390,115500
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,1,SA,0.1,2,Proj.,No_Top,1740,225000
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,1,SA,0.1,2,Proj.,No_MP,563,268772
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,1,SA,0.1,2,Proj.,No_Kink,2113,860710
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,1,SA,0.1,2,Proj.,Yes_Kink,2113,853239
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_4,inner,1,random,0.0,2,Single,No_MSF,571,261360
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_4,inner,1,random,0.0,2,Single,No_Top,571,256464
