circuit,factory,layer_count,allocator,msf_coeff,routing_algo,routing_option,total_code_beat,circuit_volume
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,1,naive,0.0,Single,No_MSF,3493,615493
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,1,naive,0.0,Double,Yes_Kink,3581,1323396
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,1,naive,0.0,Single,No_Top,3584,709738
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,1,random,0.0,Double,No_MSF,3429,603461
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,1,random,0.0,Double,No_Top,3523,698366
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,1,SA,1.0,Proj,No_Kink,2955,2254904
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,1,naive,0.0,Single,No_Kink,3746,1326022
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,1,random,0.0,Double,No_Kink,3543,1248876
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,1,random,0.0,Proj,No_MSF,386,34960
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,1,SA,1.0,Proj,Yes_Kink,3090,2268712
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,1,random,0.0,Proj,No_Top,897,111280
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,1,random,0.0,Single,No_MSF,3493,615493
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,1,random,0.0,Single,No_Top,3584,709738
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,1,random,0.0,Double,Yes_Kink,3582,1282251
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.001,Double,No_MSF,3429,603461
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.001,Double,No_Top,3523,698366
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.001,Double,No_Kink,3524,948726
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,1,naive,0.0,Proj,No_Kink,3164,2558305
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,1,random,0.0,Single,No_Kink,3874,1327586
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.001,Proj,No_MSF,386,34960
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.001,Proj,No_Top,897,111280
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.001,Double,Yes_Kink,3551,962940
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.001,Single,No_MSF,3493,615493
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.001,Single,No_Top,3584,709738
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.001,Single,No_Kink,3586,922633
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,1,naive,0.0,Proj,Yes_Kink,3235,2551465
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.01,Double,No_MSF,3429,603461
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.001,Single,Yes_Kink,3586,945477
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.01,Double,No_Top,3523,698366
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.01,Double,No_Kink,3534,938351
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.01,Proj,No_MSF,386,34960
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.01,Proj,No_Top,897,111280
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,1,random,0.0,Proj,No_Kink,3195,2563800
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.01,Double,Yes_Kink,3546,946148
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.01,Single,No_MSF,3493,615493
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.01,Single,No_Top,3584,709738
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,1,random,0.0,Proj,Yes_Kink,3281,2566852
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.01,Single,No_Kink,3592,911651
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.001,Proj,No_Kink,2721,1992657
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.1,Double,No_MSF,3429,603461
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.1,Double,No_Top,3523,698366
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.01,Single,Yes_Kink,3595,936480
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.1,Proj,No_MSF,386,34960
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.1,Double,No_Kink,3532,943511
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.1,Proj,No_Top,897,111280
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.1,Double,Yes_Kink,3566,956922
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.001,Proj,Yes_Kink,2827,1977820
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.1,Single,No_MSF,3493,615493
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.1,Single,No_Top,3584,709738
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,1.0,Double,No_MSF,3429,603461
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.1,Single,No_Kink,3586,917987
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.1,Single,Yes_Kink,3587,941445
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.01,Proj,No_Kink,2756,2005989
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,1.0,Double,No_Top,3523,698366
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,1.0,Double,No_Kink,3525,927196
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,1.0,Proj,No_MSF,386,34960
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,1.0,Proj,No_Top,897,111280
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,1.0,Double,Yes_Kink,3545,935384
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.01,Proj,Yes_Kink,2855,1985332
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,1.0,Single,No_MSF,3493,615493
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,1.0,Single,No_Top,3584,709738
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,1.0,Single,No_Kink,3585,897525
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,naive,0.0,Double,No_MSF,3429,603461
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,1.0,Single,Yes_Kink,3585,921419
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,naive,0.0,Double,No_Top,3523,698366
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.1,Proj,No_Kink,2714,1958325
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,naive,0.0,Proj,No_MSF,386,34960
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,naive,0.0,Proj,No_Top,897,111280
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,naive,0.0,Double,No_Kink,3525,1118433
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,0.1,Proj,Yes_Kink,2807,1947233
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,naive,0.0,Single,No_MSF,3493,615493
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,naive,0.0,Single,No_Top,3584,709738
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,naive,0.0,Double,Yes_Kink,3550,1136016
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,random,0.0,Double,No_MSF,3429,603461
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,naive,0.0,Single,No_Kink,3590,1098408
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,1.0,Proj,Yes_Kink,2840,1937314
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,random,0.0,Double,No_Top,3523,698366
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,SA,1.0,Proj,No_Kink,2750,1946039
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,naive,0.0,Single,Yes_Kink,3589,1117477
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,random,0.0,Double,No_Kink,3524,1094582
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,random,0.0,Proj,No_MSF,386,34960
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,random,0.0,Proj,No_Top,897,111280
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,random,0.0,Single,No_MSF,3493,615493
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,random,0.0,Single,No_Top,3584,709738
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,random,0.0,Double,Yes_Kink,3555,1117289
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,random,0.0,Single,No_Kink,3596,1078212
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.001,Double,No_MSF,3429,603461
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.001,Double,No_Top,3523,698366
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,random,0.0,Single,Yes_Kink,3596,1097264
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.001,Double,No_Kink,3520,1037876
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.001,Proj,No_MSF,386,34960
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,naive,0.0,Proj,No_Kink,2955,2333549
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.001,Proj,No_Top,897,111280
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,naive,0.0,Proj,Yes_Kink,2998,2297192
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.001,Single,No_MSF,3493,615493
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.001,Double,Yes_Kink,3531,1056458
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.001,Single,No_Top,3584,709738
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.01,Double,No_MSF,3429,603461
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.01,Double,No_Top,3523,698366
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.001,Single,No_Kink,3591,1007098
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.01,Proj,No_MSF,386,34960
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.01,Double,No_Kink,3521,1033467
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.01,Proj,No_Top,897,111280
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,random,0.0,Proj,No_Kink,3243,2442389
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.01,Double,Yes_Kink,3535,1053613
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.01,Single,No_MSF,3493,615493
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.01,Single,No_Top,3584,709738
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,inner,2,random,0.0,Proj,Yes_Kink,3325,2434084
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.1,Double,No_MSF,3429,603461
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.01,Single,No_Kink,3588,1000818
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.1,Double,No_Top,3523,698366
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.1,Proj,No_MSF,386,34960
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.001,Proj,No_Kink,2696,2112471
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.1,Proj,No_Top,897,111280
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.1,Double,No_Kink,3520,1030766
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.001,Proj,Yes_Kink,2784,2119944
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.1,Single,No_MSF,3493,615493
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.1,Double,Yes_Kink,3530,1051286
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.1,Single,No_Top,3584,709738
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,1.0,Double,No_MSF,3429,603461
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,1.0,Double,No_Top,3523,698366
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.1,Single,No_Kink,3587,1000161
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,1.0,Proj,No_MSF,386,34960
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.01,Proj,No_Kink,2745,2142132
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,1.0,Double,No_Kink,3523,1017492
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,1.0,Proj,No_Top,897,111280
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.01,Proj,Yes_Kink,2832,2163840
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,1.0,Double,Yes_Kink,3531,1038131
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,1.0,Single,No_MSF,3493,615493
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,1.0,Single,No_Top,3584,709738
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,naive,0.0,Double,No_MSF,3429,603461
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,naive,0.0,Double,No_Top,3523,698366
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,1.0,Single,No_Kink,3588,986610
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,naive,0.0,Proj,No_MSF,386,34960
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.1,Proj,No_Kink,2735,2117026
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,naive,0.0,Proj,No_Top,897,111280
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,naive,0.0,Double,No_Kink,3544,1287102
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,0.1,Proj,Yes_Kink,2822,2137780
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,naive,0.0,Single,No_MSF,3493,615493
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,naive,0.0,Single,No_Top,3584,709738
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,naive,0.0,Double,Yes_Kink,3581,1323396
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,1.0,Proj,No_Kink,2693,2073059
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,random,0.0,Double,No_MSF,3429,603461
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,random,0.0,Double,No_Top,3523,698366
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,random,0.0,Proj,No_MSF,386,34960
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,naive,0.0,Single,No_Kink,3746,1326022
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,random,0.0,Proj,No_Top,897,111280
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,SA,1.0,Proj,Yes_Kink,2758,2092689
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,random,0.0,Double,No_Kink,3534,1289328
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,random,0.0,Single,No_MSF,3493,615493
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,random,0.0,Single,No_Top,3584,709738
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,random,0.0,Double,Yes_Kink,3568,1318546
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.001,Double,No_MSF,3429,603461
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.001,Double,No_Top,3523,698366
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.001,Double,No_Kink,3522,984190
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.001,Proj,No_MSF,386,34960
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,random,0.0,Single,No_Kink,3754,1354966
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,naive,0.0,Proj,No_Kink,3164,2558305
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.001,Double,Yes_Kink,3543,994561
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.001,Proj,No_Top,897,111280
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.001,Single,No_MSF,3493,615493
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.001,Single,No_Top,3584,709738
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,naive,0.0,Proj,Yes_Kink,3235,2551465
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.001,Single,No_Kink,3584,959222
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.01,Double,No_MSF,3429,603461
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.01,Double,No_Top,3523,698366
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.001,Single,Yes_Kink,3585,978858
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.01,Double,No_Kink,3520,986303
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.01,Proj,No_MSF,386,34960
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,random,0.0,Proj,No_Kink,3021,2463542
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.01,Proj,No_Top,897,111280
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.01,Double,Yes_Kink,3544,995389
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,1,random,0.0,Proj,Yes_Kink,3082,2457395
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.01,Single,No_MSF,3493,615493
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.01,Single,No_Top,3584,709738
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.1,Double,No_MSF,3429,603461
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.01,Single,No_Kink,3585,959349
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.001,Proj,No_Kink,2552,1969710
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.01,Single,Yes_Kink,3585,979442
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.1,Double,No_Top,3523,698366
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.001,Proj,Yes_Kink,2636,1962300
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.1,Proj,No_MSF,386,34960
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.1,Double,No_Kink,3520,982590
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.1,Proj,No_Top,897,111280
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.1,Single,No_MSF,3493,615493
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.1,Single,No_Top,3584,709738
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.1,Double,Yes_Kink,3541,992448
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.1,Single,No_Kink,3585,957066
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,1.0,Double,No_MSF,3429,603461
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,1.0,Double,No_Top,3523,698366
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.1,Single,Yes_Kink,3585,976665
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.01,Proj,No_Kink,2634,1985107
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,1.0,Double,No_Kink,3520,981287
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,1.0,Proj,No_MSF,386,34960
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,1.0,Proj,No_Top,897,111280
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,1.0,Double,Yes_Kink,3540,990862
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.01,Proj,Yes_Kink,2719,1971329
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,1.0,Single,No_MSF,3493,615493
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,1.0,Single,No_Top,3584,709738
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,naive,0.0,Double,No_MSF,3429,603461
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,1.0,Single,No_Kink,3585,956033
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,naive,0.0,Double,No_Top,3523,698366
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,1.0,Single,Yes_Kink,3585,975891
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,naive,0.0,Proj,No_MSF,386,34960
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.1,Proj,No_Kink,2613,1974742
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,0.1,Proj,Yes_Kink,2640,1943926
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,naive,0.0,Double,No_Kink,3525,1118433
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,naive,0.0,Proj,No_Top,897,111280
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,naive,0.0,Single,No_MSF,3493,615493
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,naive,0.0,Single,No_Top,3584,709738
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,naive,0.0,Double,Yes_Kink,3550,1136016
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,random,0.0,Double,No_MSF,3429,603461
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,naive,0.0,Single,No_Kink,3590,1098408
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,1.0,Proj,No_Kink,2568,1950903
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,random,0.0,Double,No_Top,3523,698366
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,naive,0.0,Single,Yes_Kink,3589,1117477
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,SA,1.0,Proj,Yes_Kink,2627,1939112
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,random,0.0,Proj,No_MSF,386,34960
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,random,0.0,Proj,No_Top,897,111280
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,random,0.0,Double,No_Kink,3521,1117844
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,random,0.0,Single,No_MSF,3493,615493
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,random,0.0,Single,No_Top,3584,709738
result_trotter_10_FermiHubbard2D_cylinder_0_0_rand,outer,2,random,0.0,Double,Yes_Kink,3546,1138492
result_trotter_10_random_local_OBC_0_0_det,inner,1,SA,0.001,Double,No_Kink,529,10300
result_trotter_10_random_local_OBC_0_0_det,inner,1,SA,0.001,Double,No_MSF,527,4123
result_trotter_10_random_local_OBC_0_0_det,inner,1,SA,0.001,Double,No_Top,527,6355
result_trotter_10_random_local_OBC_0_0_det,inner,1,SA,0.001,Double,Yes_Kink,530,9870
result_trotter_10_random_local_OBC_0_0_det,inner,1,SA,0.001,Proj,No_MSF,408,372
result_trotter_10_random_local_OBC_0_0_det,inner,1,SA,0.001,Proj,No_Top,408,2604
result_trotter_10_random_local_OBC_0_0_det,inner,1,SA,0.001,Proj,No_Kink,449,33353
result_trotter_10_random_local_OBC_0_0_det,inner,1,SA,0.001,Single,No_Kink,542,9580
result_trotter_10_random_local_OBC_0_0_det,inner,1,SA,0.001,Single,No_MSF,542,4242
result_trotter_10_random_local_OBC_0_0_det,inner,1,SA,0.001,Single,No_Top,542,6474
result_trotter_10_random_local_OBC_0_0_det,inner,1,SA,0.001,Proj,Yes_Kink,458,32445
result_trotter_10_random_local_OBC_0_0_det,inner,1,SA,0.01,Double,No_MSF,527,4123
result_trotter_10_random_local_OBC_0_0_det,inner,1,SA,0.01,Double,No_Top,527,6355
result_trotter_10_random_local_OBC_0_0_det,inner,1,SA,0.01,Double,No_Kink,529,10209
result_trotter_10_random_local_OBC_0_0_det,inner,1,SA,0.01,Double,Yes_Kink,529,9763
result_trotter_10_random_local_OBC_0_0_det,inner,1,SA,0.01,Proj,No_MSF,408,372
result_trotter_10_random_local_OBC_0_0_det,inner,1,SA,0.01,Proj,No_Top,408,2604
result_trotter_10_random_local_OBC_0_0_det,inner,1,SA,0.01,Proj,No_Kink,450,32679
result_trotter_10_random_local_OBC_0_0_det,inner,1,SA,0.01,Proj,Yes_Kink,453,30549
result_trotter_10_random_local_OBC_0_0_det,inner,1,SA,0.01,Single,No_Kink,542,9432
result_trotter_10_random_local_OBC_0_0_det,inner,1,SA,0.01,Single,No_MSF,542,4242
result_trotter_10_random_local_OBC_0_0_det,inner,1,SA,0.01,Single,No_Top,542,6474
result_trotter_10_random_local_OBC_0_0_det,inner,1,SA,0.1,Double,No_Kink,529,9885
