circuit,factory,layer_count,allocator,msf_coeff,msf_prep_time,routing_algo,routing_option,total_code_beat,circuit_volume
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,1,SA,0.001,2,Single,No_Kink,352,442932
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,1,SA,0.001,2,Double,No_MSF,290,229472
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,1,SA,0.001,2,Double,No_Top,291,224864
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,1,SA,0.001,2,Double,No_Kink,297,421599
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,1,SA,0.001,2,Double,Yes_Kink,304,433014
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,1,SA,0.001,2,Proj,No_MSF,213,172800
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,1,SA,0.001,2,Proj,No_Top,213,167456
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,1,SA,0.001,2,Proj,No_Kink,268,734483
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,1,SA,0.001,2,Proj,Yes_Kink,273,732712
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,8,Single,No_MSF,211,331840
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,8,Single,No_Top,408,584192
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,8,Single,No_Kink,423,996648
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,8,Double,No_MSF,177,287232
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,8,Double,No_Top,392,563200
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,8,Double,No_Kink,391,1016867
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,8,Double,Yes_Kink,392,1030565
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,8,Proj,No_MSF,108,196704
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,8,Proj,No_Top,369,533024
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,8,Proj,No_Kink,378,1669118
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,8,Proj,Yes_Kink,378,1655932
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,2,SA,0.001,1,Single,No_MSF,744,125400
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,2,SA,0.001,1,Single,No_Top,1231,148600
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,2,SA,0.001,1,Single,No_Kink,1313,422304
